Name,EvolvedIn,Culture#,Day#,TimeMeasured,IC95,IC75,IC50,0.04,0.1,0.26,0.66,1.64,4.1,10.2,25.6,64,160,400,1000,1750,2500,fIC50-A,fIC50-B,h-A,h-B
V1D10,V041,1,10,48,160.0,160.0,64.0,0.6199,0.6931,0.67865,0.63315,0.6546,0.65975,0.6713,0.5609,0.3067,0.0032,0.0,0.0,0.0,0.0209,58.254232110664056,58.25423230874597,2.6706463181279667,2.6706463932222038
V1D11,V041,1,11,48,160.0,160.0,64.0,0.9144,0.8743,0.64185,0.69385,0.7062,0.60235,0.6729,0.545,0.419,0.0033,0.0,0.0,0.07400000000000001,0.1047,56.19903174154227,56.199031080482534,1.6869945455723923,1.6869944755495623
V1D12,V041,1,12,48,160.0,160.0,160.0,0.73,0.6884,0.65385,0.66865,0.6631,0.64905,0.6572,0.6234,0.4794,0.0034,0.0,0.0,0.0,0.0484,75.64078213992342,75.64078380104314,5.570667677931468,5.570666899990937
V1D13,V041,1,13,48,400.0,400.0,160.0,0.7349,0.6734,0.70155,0.62415,0.6482,0.64765,0.6273,0.6487,0.5337,0.3183,0.0,0.0,0.1076,0.0891,139.81966385607205,139.81966441577916,2.1605887103695203,2.160588691464837
V1D14,V041,1,14,48,160.0,160.0,160.0,0.6774,0.636,0.64895,0.63875,0.5948,0.60255,0.6167,0.6383,0.6027,0.0,0.0,0.0275,0.1053,0.1059,79.4790098772202,79.47925435540918,14.010257075806573,14.010058374745288
V1D15,V041,1,15,48,400.0,400.0,400.0,0.6722,0.5963,0.58675,0.57575,0.5455,0.52145,0.5670000000000001,0.6094,0.6348,0.4308,0.0,0.0248,0.0831,0.1074,170.98560940382166,170.985609327759,14.9998950799473,14.999895179931585
V1D16,V041,1,16,48,400.0,400.0,400.0,0.6409,0.5321,0.55195,0.51905,0.4906,0.51565,0.5297,0.5772,0.6257,0.451,0.0,0.0193,0.0769,0.1158,176.59408690718706,176.59412983973485,14.99942965187362,14.999392699520936
V1D17,V041,1,17,48,400.0,400.0,400.0,0.679,0.5887,0.55785,0.51525,0.5279,0.54025,0.5753,0.6013,0.6461,0.4381,0.0,0.0142,0.0954,0.0468,172.38381668159712,172.3838164137981,14.999996955170483,14.999997260554423
V1D18,V041,1,18,48,400.0,400.0,400.0,0.6789,0.6213,0.60095,0.55595,0.5714,0.58585,0.6052,0.5986,0.5632,0.4403,0.0,0.0389,0.0856,0.1069,187.7877767821454,187.78775829480793,6.3909806345061915,6.390984532283647
V1D19,V041,1,19,48,400.0,400.0,400.0,0.6735,0.5684,0.57695,0.52585,0.5639,0.58055,0.564,0.5753,0.5217,0.4408,0.0,0.0,0.0483,0.0358,192.18910878822712,192.1891043126337,6.5758284468697985,6.5758292357067925
V1D20,V041,1,20,48,400.0,400.0,400.0,0.6955,0.5561,0.56105,0.50375,0.5418,0.54425,0.5677,0.5534,0.5037,0.3847,0.0,0.0,0.048,0.003,186.53722500265005,186.53722392238922,5.037434504496479,5.0374345966454435
V1D21,V041,1,21,48,400.0,400.0,400.0,0.8155,0.5621,0.58115,0.52055,0.5429,0.60745,0.5703,0.5439,0.5159,0.4122,0.0,0.0,0.0294,0.0,189.15764208946254,189.15764477828154,5.069114007480745,5.069113343184825
T2D1,TMP,2,1,24,4.1,4.1,4.1,0.5709,0.5197,0.4963,0.4264,0.37225,0.019,0.00295,0.0038,0.001,0.0,0.0008,0.00035,0.00205,0.00085,2.0812304316729096,2.081230457009901,3.9808647431473094,3.9808645427519367
T2D2,TMP,2,2,24,4.1,4.1,4.1,0.5595,0.5157,0.4925,0.4583,0.37485,0.0032,0.00255,0.0012,0.0002,0.0,0.0,0.0,0.01405,0.00025,1.9829322570767576,1.9829322694355354,5.421125836331217,5.42112578509121
T2D3,TMP,2,3,24,25.6,10.2,10.2,0.6119,0.6184,0.5573,0.5791,0.50675,0.4779,0.12875,0.0081,0.0013,0.0,0.0001,0.0,0.00275,0.0,6.700864527739269,6.700864525534744,2.8598948573117817,2.8598948470167835
T2D4,TMP,2,4,24,25.6,10.2,10.2,0.5745,0.6158,0.565,0.5641,0.51455,0.4956,0.14765,0.0102,0.0021,0.00025,0.0005,0.0,0.00285,0.0,7.316081190975729,7.316081174637202,3.0964018770609,3.096401876576192
T2D5,TMP,2,5,24,64.0,25.6,10.2,0.5745,0.5836,0.5414,0.5773,0.52655,0.5074,0.22285,0.0511,0.0003,0.0,0.0,0.0,0.00205,0.00315,8.82294995523219,8.822949921898433,2.5085516696601493,2.508551640866826
T2D6,TMP,2,6,24,400.0,400.0,400.0,0.5583,0.6166,0.6154,0.5785,0.55455,0.5312,0.53735,0.6503,0.4909,0.43825,0.0183,0.00015,0.00805,0.00195,206.11436942710242,206.11437061999303,4.564708827035764,4.5647086888255926
T2D7,TMP,2,7,24,400.0,400.0,400.0,0.5692,0.5468,0.5423,0.5378,0.54475,0.451,0.53785,0.6015,0.5007,0.40005,0.0088,0.00045,0.00955,0.00105,196.28878162587893,196.28878713749796,5.188472141470041,5.188471252593948
T2D8,TMP,2,8,24,400.0,400.0,400.0,0.6028,0.5772,0.5714,0.5553,0.54175,0.4979,0.57035,0.6402,0.4846,0.40665,0.0093,0.0,0.00995,0.00105,196.27766846053484,196.27766240622134,4.56324109935216,4.563241747786284
T2D9,TMP,2,9,24,1750.0,1000.0,1000.0,0.5632,0.5205,0.5236,0.5187,0.53625,0.5137,0.57515,0.6119,0.4744,0.43805,0.4158,0.03465,0.01165,0.00095,545.4557022168251,545.4556959026818,3.909827374211902,3.909827573756315
T2D10,TMP,2,10,24,2500.0,1750.0,1000.0,0.5238,0.513,0.5387,0.5235,0.52455,0.5271,0.55055,0.5649,0.5139,0.47775,0.4305,0.14865,0.03465,0.00215,687.748178317928,687.748175380483,2.6240182322954664,2.624018181816719
T2D11,TMP,2,11,24,2500.0,1750.0,1000.0,0.5463,0.4915,0.4875,0.4998,0.51615,0.535,0.52185,0.5701,0.4804,0.47135,0.4221,0.16855,0.05235,0.00325,730.7174669695729,730.7174634469128,2.4530309561426105,2.453030941011548
T2D12,TMP,2,12,24,2500.0,1750.0,1000.0,0.5358,0.4894,0.4709,0.4749,0.50455,0.5323,0.50775,0.5708,0.4624,0.45775,0.4201,0.18675,0.05675,0.00415,778.1925987313658,778.1926111460187,2.441506092074805,2.4415061696906446
T2D13,TMP,2,13,24,2500.0,2500.0,1000.0,0.578,0.4964,0.4932,0.4852,0.49725,0.556,0.52875,0.5695,0.5028,0.52145,0.4241,0.26415,0.18345,0.02185,1001.3112708374298,1001.3112651647784,1.878745051814287,1.8787450053055466
T2D14,TMP,2,14,24,6250.0,2500.0,1750.0,0.5223,0.45899999999999996,0.4623,0.4681,0.46795,0.5243,0.49625,0.4931,0.4732,0.45025,0.4261,0.30615,0.21645,0.03165,1308.8005633126936,1308.8005696895118,2.2532801440508274,2.253280204395148
T2D15,TMP,2,15,24,6250.0,2500.0,1750.0,0.5131,0.4825,0.4603,0.4439,0.48605,0.5165,0.49735,0.5278,0.4583,0.50905,0.42100000000000004,0.29285,0.20875,0.03755,1237.5466546666164,1237.5466531898433,2.0997581763798996,2.0997581512266663
T2D16,TMP,2,16,24,6250.0,2500.0,1750.0,0.5161,0.5697,0.524,0.5028,0.52405,0.5388,0.50655,0.5293,0.475,0.53285,0.4116,0.34125,0.23565,0.08405,1314.0619967698178,1314.061992007121,1.6603967023639143,1.6603966415202496
T2D17,TMP,2,17,24,6250.0,2500.0,1750.0,0.5019,0.531,0.4787,0.4697,0.49195,0.546,0.48955,0.5048,0.4736,0.47005,0.4253,0.31945,0.21205,0.04645,1293.7914225734457,1293.7914172083574,2.1049645785441458,2.1049645387853824
T2D18,TMP,2,18,24,6250.0,2500.0,1750.0,0.4962,0.4934,0.4864,0.4995,0.50415,0.5524,0.50195,0.5305,0.4849,0.48175,0.4355,0.31335,0.22025,0.06705,1289.981705942404,1289.9817004856943,1.8957818214933477,1.895781791455357
T2D19,TMP,2,19,24,6250.0,2500.0,1000.0,0.5181,0.4657,0.4502,0.4442,0.48335,0.5457,0.46885,0.5601,0.4575,0.46025,0.4014,0.27885,0.20935,0.05165,1163.7040915491075,1163.7040974225847,1.6852880614155425,1.6852880967792736
T2D20,TMP,2,20,24,6250.0,2500.0,1000.0,0.4788,0.4531,0.4382,0.4472,0.46235,0.5535,0.48255,0.4639,0.4435,0.47985,0.3993,0.25635,0.19315,0.05575,1154.5575617086004,1154.5575605635436,1.802664781653583,1.802664744363846
T2D21,TMP,2,21,24,6250.0,2500.0,1000.0,0.4806,0.4353,0.4435,0.4378,0.43595,0.5987,0.49345,0.4968,0.4449,0.46215,0.401,0.27735,0.18815,0.04085,1175.8658117524935,1175.8658156864929,1.942214401714075,1.942214434574422
V2D1,V041,2,1,24,1.64,0.66,0.66,0.62415,0.59485,0.4869,0.05375,0.0027,0.00245,0.0031,0.0022,0.0007,0.0,0.0,0.0,0.0,0.0,0.3663612934897372,0.36636129371710713,3.940609853651355,3.940609823959488
V2D2,V041,2,2,24,10.2,4.1,4.1,0.67555,0.59385,0.4858,0.37795,0.3439,0.11635,0.0007,0.0013,0.0,0.0,0.0,0.00255,0.01655,0.06075,1.0200555498480897,1.020055538695358,1.0000000000000002,1.0000000000000002
V2D3,V041,2,3,24,10.2,4.1,4.1,0.65535,0.60665,0.5208,0.40695,0.3486,0.13645,0.0031,0.0016,0.0002,0.00085,0.00075,0.01015,0.05835,0.01905,1.3272346752107362,1.3272346655754645,1.1231789489134971,1.123178939179154
V2D4,V041,2,4,24,25.6,25.6,10.2,0.63685,0.59815,0.5869,0.54635,0.5208,0.41905,0.1672,0.0038,0.0,5e-05,0.0,0.00925,0.07305,0.06775,6.141408555967132,6.1414085791994895,1.9210738361731177,1.9210738448355604
V2D5,V041,2,5,24,64.0,64.0,25.6,0.60935,0.58255,0.5582,0.56725,0.5466,0.51955,0.5303,0.2887,0.0,0.0,0.0,0.04015,0.08185,0.05055,25.78925126170286,25.789251277727566,3.8068846925274307,3.806884987641946
V2D6,V041,2,6,24,64.0,64.0,64.0,0.63395,0.63775,0.5937,0.54165,0.5611,0.53695,0.5418,0.3651,0.0047,0.00055,0.0,0.04395,0.09485,0.06625,28.769872610999595,28.76987235297615,4.386341836374309,4.386342151119933
V2D7,V041,2,7,24,64.0,64.0,64.0,0.63605,0.56335,0.5764,0.54635,0.5597,0.53445,0.5465,0.3383,0.0018,0.00055,0.0,0.04575,0.10455,0.08605,27.71069956260337,27.710699392009104,4.852459320995817,4.852459572044369
V2D8,V041,2,8,24,160.0,64.0,64.0,0.67475,0.64475,0.6389,0.56155,0.5836,0.55945,0.5662,0.4058,0.0525,0.00135,0.00375,0.02495,0.09915,0.03385,31.563925027056623,31.563925196991736,3.0867119461635046,3.0867117740103827
V2D9,V041,2,9,24,160.0,160.0,64.0,0.60835,0.58815,0.5714,0.57485,0.5574,0.56615,0.5797,0.5038,0.2895,0.00225,0.0,0.0,0.03935,0.03755,61.904241041573144,61.90424118420902,2.870251066200359,2.8702510726553365
V2D10,V041,2,10,24,400.0,160.0,160.0,0.59305,0.54455,0.5428,0.52705,0.5502,0.53975,0.569,0.5844,0.5157,0.03925,0.0,0.0,0.08685,0.11365,100.89904888495705,100.89904937793042,5.6041903918817315,5.604190418112912
V2D11,V041,2,11,24,160.0,160.0,160.0,0.66595,0.60505,0.5746,0.48035,0.4923,0.51025,0.53,0.518,0.4627,0.02175,0.0,0.0,0.0,0.0,88.22816964164963,88.22817082972699,5.267212643332254,5.267212238384938
V2D12,V041,2,12,24,160.0,160.0,160.0,0.62425,0.54335,0.5029,0.49295,0.5082,0.51225,0.5384,0.5274,0.4742,0.00045,0.0,0.0,0.09705,0.06455,79.26415515110834,79.26413218935697,9.903135595504681,9.903148939500639
V2D13,V041,2,13,24,160.0,160.0,160.0,0.65695,0.55285,0.5112,0.48255,0.5052,0.49585,0.5766,0.5372,0.5395,0.00285,0.0,0.0,0.11135,0.08215,109.74640201219601,109.7463440913285,13.895343360130191,13.895323437832312
V2D14,V041,2,14,24,400.0,160.0,160.0,0.67245,0.61865,0.5685,0.49585,0.5716,0.51715,0.5820000000000001,0.5723,0.5365,0.03375,0.0,0.0,0.01465,0.12215,100.03242070151752,100.03242130820264,5.906651601419178,5.906651575381653
V2D15,V041,2,15,24,160.0,160.0,160.0,0.63935,0.57785,0.5432,0.47075,0.4847,0.46955,0.5361,0.5431,0.5501,0.02085,0.0,0.02915,0.05275,0.15435,129.2225500701643,129.22254990871062,14.999999993052276,14.999999992984684
V2D16,V041,2,16,24,400.0,400.0,160.0,0.65145,0.60805,0.5415,0.53445,0.5121,0.48425,0.6276,0.5474,0.5789,0.31515,0.00035,0.03715,0.09845,0.13515,162.4941574267167,162.49411715127906,14.990524123926692,14.990764321065617
V2D17,V041,2,17,24,400.0,400.0,160.0,0.65395,0.59505,0.5249,0.52325,0.5003,0.47115,0.5341,0.5183,0.5467,0.18025,0.0,0.03515,0.09515,0.07245,152.77167614607507,152.77167614380886,14.999999998206691,14.999999998201444
V2D18,V041,2,18,24,400.0,400.0,160.0,0.77215,0.69075,0.6597,0.58585,0.5929,0.55135,0.6154,0.638,0.7511,0.25865,0.0,0.0,0.04105,0.07935,155.62181662255432,155.62181706352092,14.999616727492851,14.999618191636165
V2D19,V041,2,19,24,160.0,160.0,160.0,0.62405,0.56925,0.5673,0.51255,0.5507,0.52435,0.5938,0.5735,0.4984,0.00065,0.0,0.0,0.0,0.00385,78.50051862126459,78.50056236234495,9.897135073618669,9.89710807013846
V2D20,V041,2,20,24,400.0,160.0,160.0,0.66635,0.53075,0.5314,0.51635,0.5431,0.53565,0.5579,0.6267,0.588,0.06885,0.0,0.0,0.0,0.0,140.23340588520327,140.23340997856008,14.995781678514307,14.99578497556122
V2D21,V041,2,21,24,400.0,160.0,160.0,0.65545,0.52095,0.5285,0.49725,0.5288,0.54775,0.5359,0.639,0.5558,0.08175,0.0,0.0,0.0,0.0,131.5732594973677,131.57362303852125,8.995123579238443,8.995250599948717
T2D1,TMP,2,1,48,10.2,10.2,10.2,0.6402,0.58085,0.53595,0.4726,0.4788,0.4229,0.0045,0.002,0.0,0.0003,0.0,0.0009,0.00155,0.00045,5.096437313227691,5.096436991421532,5.772897528224648,5.7728993993487006
T2D2,TMP,2,2,48,10.2,10.2,4.1,0.6479,0.59435,0.54615,0.5131,0.4999,0.2861,0.0024,0.0,0.0,0.0,0.0,0.0,0.01545,0.0,3.8730923957444916,3.873092396917751,2.6062158614848836,2.6062158529849087
T2D3,TMP,2,3,48,64.0,25.6,25.6,0.5803,0.70855,0.63945,0.6451,0.562,0.547,0.4264,0.0449,0.0,0.0,0.0,0.0005,0.00185,0.00045,12.725612173929848,12.725612128544496,3.1308239375746814,3.1308240241537306
T2D4,TMP,2,4,48,64.0,25.6,25.6,0.5155,0.69215,0.63145,0.6345,0.5799,0.5685,0.4554,0.0584,0.00035,0.0005,0.0,0.0,0.00185,0.00035,13.839838153379352,13.839838128791639,3.512077057657402,3.5120771592138342
T2D5,TMP,2,5,48,64.0,64.0,64.0,0.4931,0.56725,0.48135,0.547,0.5906,0.5395,0.3847,0.5643,0.0,0.0,0.0,0.0001,0.00085,0.00025,44.63806701521693,44.63804343782281,14.999999877326601,14.999999886417275
T2D6,TMP,2,6,48,1000.0,1000.0,400.0,0.8336,0.80345,0.72415,0.6673,0.5429,0.4803,0.61,0.6692,0.51665,0.5567,0.32395,0.0,0.00845,0.00255,363.13047612973963,363.13048196899297,2.2756003109565155,2.275600364265637
T2D7,TMP,2,7,48,1000.0,1000.0,400.0,0.612,0.60565,0.60825,0.5744,0.5349,0.4222,0.5804,0.5531,0.52685,0.5152,0.26445,0.0,0.00815,0.00205,383.288974727266,383.2889722475858,3.338732380065536,3.3387320091691968
T2D8,TMP,2,8,48,1000.0,1000.0,400.0,0.9088,0.72065,0.68365,0.659,0.6103,0.5635,0.6611,0.6972,0.61515,0.5502,0.34425,0.017,0.00805,0.00185,360.65605174146685,360.6560566914721,2.131697815230676,2.1316978170401364
T2D9,TMP,2,9,48,2500.0,1750.0,1000.0,0.7814,0.68305,0.63155,0.6249,0.6058,0.5449,0.6432,0.7165,0.59145,0.5681,0.54275,0.318,0.11885,0.00125,923.5239258892796,923.5239158672016,2.3562739573082156,2.3562738170953343
T2D10,TMP,2,10,48,2500.0,1750.0,1750.0,0.6526,0.62585,0.60975,0.5954,0.5493,0.4845,0.5866,0.6338,0.58875,0.5709,0.54665,0.3677,0.12645,0.00275,1154.9096880656955,1154.9096808254712,3.4871039372198935,3.487103866311211
T2D11,TMP,2,11,48,2500.0,1750.0,1000.0,0.6596,0.62935,0.62595,0.6314,0.6226,0.617,0.6179,0.7169,0.64225,0.5902,0.55555,0.3473,0.15195,0.02235,1038.0533106386204,1038.0533077173031,2.4550253157971564,2.455025273624942
T2D12,TMP,2,12,48,6250.0,2500.0,1750.0,0.6582,0.64335,0.64545,0.6216,0.6423,0.6318,0.6293,0.7285,0.67195,0.6378,0.58395,0.4419,0.30315,0.09695,1436.3366241098372,1436.3366151831283,2.2267505510074668,2.226750503869124
T2D13,TMP,2,13,48,6250.0,6250.0,2500.0,0.6186,0.58325,0.58655,0.5664,0.581,0.6122,0.5978,0.6939,0.67885,0.6282,0.57065,0.4283,0.35365,0.26965,2050.0440650515825,2050.0440763824395,1.4811521576082138,1.4811521006196595
T2D14,TMP,2,14,48,6250.0,6250.0,2500.0,0.6574,0.58845,0.58225,0.5811,0.5532,0.5539999999999999,0.6283,0.6591,0.64235,0.6302,0.54705,0.4576,0.36005,0.27895,2216.1305943232314,2216.1305826201265,1.4854924839750796,1.4854925255830422
T2D15,TMP,2,15,48,6250.0,6250.0,2500.0,0.5196,0.53985,0.55405,0.5384,0.5243,0.5189,0.5766,0.6339,0.60805,0.6065,0.53225,0.4649,0.35075,0.30395,2589.7416056968314,2589.7415171481366,1.6543671374385436,1.654367285281913
T2D16,TMP,2,16,48,6250.0,6250.0,1750.0,0.8845,0.86235,0.70035,0.6369,0.6301,0.5858,0.637,0.6815,0.63395,0.6464,0.55375,0.5342,0.39495,0.30345,2209.70362180956,2209.703623372729,1.0000000000025375,1.0000000000025646
T2D17,TMP,2,17,48,6250.0,6250.0,2500.0,0.5564,0.61205,0.58555,0.5483,0.5639,0.5457,0.5832,0.6526,0.63245,0.6294,0.54475,0.503,0.39095,0.29545,2514.5569097108446,2514.5569563250215,1.857895519083071,1.857895410131401
T2D18,TMP,2,18,48,6250.0,6250.0,1750.0,0.871,0.66945,0.62845,0.6185,0.5995,0.6151,0.6789,0.7303,0.62775,0.6482,0.56015,0.4915,0.38275,0.31405,2272.999981675456,2272.9999675415484,1.0503479820335855,1.0503480021078315
T2D19,TMP,2,19,48,6250.0,6250.0,2500.0,0.596,0.56895,0.55215,0.5266,0.515,0.5477,0.5673,0.6767,0.59225,0.6205,0.50435,0.4314,0.35565,0.33725,2888.5331638240723,2888.533118289327,1.1985770035087318,1.1985769868531622
T2D20,TMP,2,20,48,6250.0,6250.0,6250.0,0.6076,0.58735,0.54965,0.5376,0.5186,0.5652,0.5589999999999999,0.6349,0.60815,0.6373,0.50365,0.3997,0.34855,0.31915,2549.41816743076,2549.418261357724,1.190224071826432,1.1902239730334085
T2D21,TMP,2,21,48,6250.0,6250.0,1750.0,0.62,0.57565,0.56265,0.5504,0.5279,0.6341,0.6137,0.6795,0.62305,0.6485,0.48515,0.4044,0.31835,0.31805,2189.4600069504863,2189.460031564833,1.1253532578240317,1.125353168727542
V2D1,V041,2,1,48,1.64,1.64,0.66,0.4897,0.6389,0.58895,0.19565,0.0018,0.00085,0.0026,0.0002,0.0,0.0013,0.0,0.0,0.0,0.0,0.6317764010820812,0.6317764009275646,14.999986703925535,14.999986619953502
V2D2,V041,2,2,48,10.2,10.2,10.2,0.6108,0.6253,0.56535,0.50625,0.5077,0.48335,0.0023,0.0,0.0,0.0009,0.0,0.0,0.0159,0.0642,5.2192890587829845,5.219288349337476,7.453612348761405,7.453616647728273
V2D3,V041,2,3,48,10.2,10.2,10.2,0.7263,0.6397,0.61055,0.52525,0.5012,0.47905,0.0009,0.0,0.0,0.0024,0.0,0.0243,0.0557,0.0191,5.08854982445074,5.088550108458637,6.2926765786915375,6.292674850415432
V2D4,V041,2,4,48,64.0,64.0,25.6,0.6384,0.6909,0.63465,0.63765,0.5395,0.53405,0.498,0.2949,0.0,0.001,0.0,0.0149,0.0785,0.0705,21.427354636779356,21.427354571962915,1.9636854905438583,1.9636855043953785
V2D5,V041,2,5,48,64.0,64.0,64.0,0.6016,0.5859,0.56095,0.57245,0.5451,0.49805,0.5531,0.4973,0.0,0.0003,0.0,0.0457,0.0858,0.0541,30.63924447887309,30.5742334469627,11.560587330543623,11.69890142021212
V2D6,V041,2,6,48,160.0,160.0,64.0,0.6954,0.7088,0.66355,0.64355,0.6521,0.63075,0.5935,0.5671,0.1888,0.0015,0.0,0.048,0.1003,0.0693,46.663443317346136,46.66344313142305,2.893824085195991,2.8938240434370783
V2D7,V041,2,7,48,160.0,160.0,160.0,0.6646,0.622,0.61395,0.60095,0.6139,0.56925,0.5866,0.5249,0.4479,0.0014,0.0,0.054000000000000006,0.1117,0.0914,77.5167823843812,77.51678158750816,5.568468994864261,5.568469407915029
V2D8,V041,2,8,48,400.0,160.0,160.0,0.8245,0.805,0.79265,0.74445,0.7555,0.71965,0.7091,0.645,0.6014,0.1343,0.00175,0.0309,0.1007,0.0403,97.23023678050463,97.2302365386022,2.849720428446132,2.84972042088348
V2D9,V041,2,9,48,400.0,400.0,400.0,0.6334,0.6825,0.64425,0.65495,0.6518,0.63835,0.6573,0.6611,0.6223,0.3978,0.0,0.0,0.0435,0.0392,174.84278140138213,174.84278148492072,5.043009591708303,5.0430095645538335
V2D10,V041,2,10,48,400.0,400.0,400.0,0.5885,0.6629,0.68165,0.64735,0.6742,0.64585,0.6633,0.7178,0.6026,0.3828,0.0,0.0,0.0943,0.1227,172.58422652614075,172.58422590448887,3.9969440732138124,3.996944391848515
V2D11,V041,2,11,48,400.0,400.0,160.0,0.7308,0.7197,0.70835,0.65635,0.6745,0.67105,0.6668,0.693,0.6353,0.3075,0.0,0.0,0.0,0.0,148.4639263448005,148.4639262859556,3.3729943692673183,3.372994385723113
V2D12,V041,2,12,48,160.0,160.0,160.0,0.7405,0.6831,0.63505,0.63265,0.6668,0.65165,0.6781,0.7271,0.6548,0.0013,0.0,0.0,0.1024,0.0605,88.19323160712129,88.1932285637611,10.573954338634787,10.573955495072422
V2D13,V041,2,13,48,400.0,400.0,160.0,0.7415,0.6444,0.64855,0.62555,0.6467,0.62915,0.6904,0.722,0.7375,0.317,0.0,0.0081,0.1163,0.0818,158.672624611907,158.6726246002697,14.999999999995918,14.999999999995813
V2D14,V041,2,14,48,400.0,400.0,160.0,0.7922,0.7313,0.69155,0.66015,0.7006,0.66395,0.7168,0.7624,0.7055,0.396,0.0,0.0,0.018000000000000002,0.126,165.96378044298658,165.9637839131906,5.959837530447309,5.959834087191947
V2D15,V041,2,15,48,400.0,400.0,400.0,0.6881,0.6119,0.58775,0.59405,0.5483,0.55195,0.6055,0.6866,0.6876,0.3681,0.0,0.0388,0.0593,0.1613,164.18642518085002,164.18642548855206,14.999058180831526,14.99905709259335
V2D16,V041,2,16,48,400.0,400.0,400.0,0.705,0.6774,0.58925,0.61995,0.5808,0.52425,0.6057,0.625,0.7288,0.4589,0.00075,0.0475,0.0975,0.1386,170.98244662574137,170.98244134831913,14.997189149641187,14.997196106144012
V2D17,V041,2,17,48,400.0,400.0,400.0,0.6266,0.6065,0.53705,0.56465,0.516,0.49275,0.5638,0.6264,0.7077,0.4439,0.0,0.0442,0.0968,0.0778,172.92026404875656,172.92026381067328,14.99999969752916,14.999999807132564
V2D18,V041,2,18,48,400.0,400.0,400.0,0.8335,0.7978,0.75655,0.73635,0.7502,0.71925,0.7444,0.8142,0.8326,0.5472,0.0,0.0064,0.0458,0.0849,169.57920613440518,169.57922635742267,14.988986920606783,14.988956198813344
V2D19,V041,2,19,48,400.0,400.0,160.0,0.7223,0.6785,0.68115,0.65805,0.6767,0.63145,0.6809,0.7367,0.6602,0.2657,0.0,0.0,0.0,0.0038,144.4810508742157,144.48105198827534,4.461526303548835,4.461526623315508
V2D20,V041,2,20,48,400.0,400.0,400.0,0.7105,0.5867,0.60465,0.57785,0.5961,0.60135,0.5956,0.6403,0.6677,0.4028,0.0,0.0,0.0,0.0,166.72121767442385,166.72121766804077,14.999999976320863,14.999999990275748
V2D21,V041,2,21,48,400.0,400.0,160.0,0.7489,0.5603,0.56575,0.54095,0.5619,0.58725,0.5453,0.6083,0.5507,0.3683,0.0,0.0,0.0,0.0,177.83387447038317,177.8338730204785,4.84535512124468,4.845355540434951
T3D1,TMP,3,1,24,25.6,25.6,10.2,0.5785,0.5482,0.5355,0.5256,0.51285,0.4912,0.23465,0.0105,0.0015,0.0,0.0009,0.0,0.00245,0.00165,9.223432045979234,9.22343204688165,2.968941209952761,2.968941197688858
T3D2,TMP,3,2,24,25.6,25.6,10.2,0.5383,0.5468,0.5178,0.5317,0.49655,0.5181,0.25775,0.0081,0.0001,0.0,0.0019,0.0,0.00155,0.0,10.105666416199002,10.105666396465955,4.458139904139871,4.458139369204278
T3D3,TMP,3,3,24,160.0,160.0,160.0,0.491,0.5628,0.5281,0.551,0.53735,0.608,0.47615,0.4811,0.34299999999999997,0.00365,0.0009,5e-05,0.00255,0.00135,73.2135675763801,73.21356888195902,4.208410562218427,4.2084102293961205
T3D4,TMP,3,4,24,160.0,160.0,160.0,0.5072,0.5379,0.5355,0.5489,0.55135,0.5593,0.51815,0.5094,0.3571,0.01615,0.0013,0.0,0.00335,0.00175,75.31981081523352,75.31981025538812,4.205118252602671,4.205118537160743
T3D5,TMP,3,5,24,400.0,400.0,160.0,0.6207,0.5955,0.5689,0.6143,0.56365,0.526,0.54785,0.5963,0.4358,0.18395,0.0047,0.00195,0.00455,0.00325,109.71314188800775,109.71314296634294,2.3266789299468176,2.326678990381646
T3D6,TMP,3,6,24,400.0,400.0,160.0,0.5825,0.5751,0.5368,0.5553,0.57145,0.6032,0.53945,0.5559,0.3994,0.19685,0.0017,0.0,0.00305,0.00025,106.26388701554252,106.26388707139344,2.0183877755465383,2.0183877745221785
T3D7,TMP,3,7,24,1000.0,1000.0,400.0,0.5307,0.5864,0.5618,0.5637,0.54585,0.5428,0.58515,0.6421,0.5295,0.45005,0.2973,0.00085,0.01035,0.00125,371.447697297251,371.4476974792027,2.2748249453169054,2.274825017587017
T3D8,TMP,3,8,24,2500.0,1000.0,1000.0,0.6095,0.5963,0.5661,0.5406,0.58775,0.5397,0.56815,0.5975,0.5127,0.50705,0.4337,0.06585,0.03115,0.00735,564.723073515943,564.7230715682106,3.1643645641027818,3.1643645451308537
T3D9,TMP,3,9,24,1000.0,1000.0,1000.0,0.5092,0.5842,0.5654,0.53,0.53485,0.5598,0.54535,0.6809,0.5326,0.45315,0.4301,0.00265,0.01175,0.00175,501.4827667741691,501.4827764904951,5.564937838687697,5.564937476050507
T3D10,TMP,3,10,24,1000.0,1000.0,1000.0,0.6009,0.5607,0.5415,0.5515,0.54345,0.5921,0.57225,0.6268,0.542,0.48695,0.4317,0.00665,0.01385,0.00875,501.9335599410776,501.93355537791825,5.1723346102848025,5.1723348059603
T3D11,TMP,3,11,24,2500.0,1000.0,1000.0,0.5854,0.5569,0.53,0.5519,0.54175,0.6238,0.57515,0.6812,0.5329999999999999,0.50215,0.447,0.11615,0.08715,0.00335,623.5149444764925,623.5149527514619,2.2961040393154524,2.296104144375112
